User_ID,Transaction_ID,Timestamp,Location,Transaction_Amount,Category,Device_Type,Status
1043,T102526,2023-02-08 12:39:00,Chennai,1905.33,Clothing,Mobile,Success
1057,T102527,2023-02-02 14:18:00,Bangalore,1277.78,Food,Mobile,Success
1002,T102528,2023-03-03 04:15:00,Chennai,1867.76,Clothing,Desktop,Failed
1085,T102529,2023-02-22 05:10:00,Mumbai,2313.2,Food,Desktop,Success
1069,T102530,2023-02-10 17:46:00,Hyderabad,2294.11,Food,Tablet,Success
1001,T102531,2023-02-10 11:14:00,Hyderabad,1999.19,Clothing,Mobile,Success
1086,T102532,2023-02-21 16:07:00,Hyderabad,2448.64,Electronics,Mobile,Success
1043,T102533,2023-02-10 06:40:00,Hyderabad,2425.04,Travel,Mobile,Success
1001,T102534,2023-01-24 02:01:00,Bangalore,1738.17,Electronics,Desktop,Failed
1080,T102535,2023-02-05 12:50:00,Chennai,1239.79,Clothing,Mobile,Success
1034,T102536,2023-02-23 22:02:00,Hyderabad,2095.22,Clothing,Tablet,Failed
1097,T102537,2023-01-26 17:43:00,Delhi,1626.68,Electronics,Tablet,Failed
1086,T102538,2023-01-06 12:38:00,Hyderabad,2071.87,Clothing,Tablet,Success
1029,T102539,2023-03-06 22:12:00,Chennai,2672.76,Food,Mobile,Success
1007,T102540,2023-02-27 20:41:00,Hyderabad,2218.75,Utilities,Tablet,Success
1021,T102541,2023-02-25 03:47:00,Bangalore,2648.13,Clothing,Tablet,Success
1043,T102542,2023-01-11 11:15:00,Mumbai,1494.26,Clothing,Desktop,Success
1057,T102543,2023-02-09 00:09:00,Mumbai,2543.73,Electronics,Desktop,Failed
1035,T102544,2023-01-28 20:23:00,Chennai,2838.3,Food,Mobile,Success
1068,T102545,2023-01-01 23:48:00,Mumbai,2032.16,Electronics,Mobile,Success
1076,T102546,2023-02-22 00:28:00,Mumbai,3161.03,Electronics,Mobile,Success
1092,T102547,2023-01-28 16:36:00,Delhi,1571.28,Clothing,Mobile,Success
1030,T102548,2023-01-09 06:02:00,Chennai,1680.58,Food,Mobile,Success
1046,T102549,2023-02-26 18:25:00,Chennai,2324.97,Clothing,Desktop,Failed
1054,T102550,2023-01-09 14:31:00,Mumbai,2027.23,Clothing,Desktop,Success
1079,T102551,2023-01-26 13:16:00,Mumbai,1628.55,Clothing,Desktop,Success
1061,T102552,2023-02-09 01:23:00,Mumbai,2309.55,Clothing,Tablet,Success
1029,T102553,2023-02-18 02:31:00,Bangalore,2177.77,Utilities,Tablet,Success
1054,T102554,2023-03-07 23:58:00,Hyderabad,1706.86,Travel,Desktop,Success
1015,T102555,2023-02-24 09:01:00,Bangalore,2094.53,Food,Desktop,Success
1011,T102556,2023-02-02 16:39:00,Chennai,2379.51,Utilities,Mobile,Success
1016,T102557,2023-02-04 19:22:00,Delhi,1695.77,Travel,Desktop,Success
1015,T102558,2023-02-24 14:14:00,Hyderabad,2258.5,Travel,Mobile,Success
1011,T102559,2023-03-10 10:47:00,Delhi,1566.48,Travel,Desktop,Success
1007,T102560,2023-01-04 11:35:00,Chennai,1663.09,Utilities,Mobile,Success
1083,T102561,2023-03-09 13:10:00,Chennai,2555.79,Food,Desktop,Success
1002,T102562,2023-02-03 09:31:00,Delhi,2306.87,Electronics,Mobile,Success
1015,T102563,2023-02-01 04:59:00,Delhi,1056.58,Travel,Tablet,Success
1029,T102564,2023-03-05 01:15:00,Delhi,1812.89,Electronics,Tablet,Success
1022,T102565,2023-02-24 23:33:00,Chennai,2244.85,Electronics,Mobile,Success
1091,T102566,2023-03-02 15:41:00,Mumbai,2069.43,Clothing,Mobile,Success
1004,T102567,2023-01-26 10:12:00,Delhi,2309.1,Electronics,Tablet,Success
1083,T102568,2023-02-04 20:32:00,Hyderabad,2057.99,Clothing,Desktop,Failed
1064,T102569,2023-01-16 13:35:00,Chennai,1933.7,Food,Mobile,Success
1029,T102570,2023-02-05 20:17:00,Bangalore,1918.42,Food,Desktop,Success
1020,T102571,2023-03-08 07:24:00,Bangalore,2545.59,Clothing,Tablet,Success
1083,T102572,2023-01-23 01:30:00,Hyderabad,2347.47,Food,Tablet,Success
1069,T102573,2023-01-30 05:56:00,Mumbai,2202.37,Travel,Mobile,Success
1021,T102574,2023-03-11 07:29:00,Delhi,2044.42,Food,Desktop,Success
1081,T102575,2023-01-13 18:22:00,Chennai,1725.59,Clothing,Tablet,Success
1071,T102576,2023-02-17 03:26:00,Delhi,1846.62,Travel,Desktop,Success
1031,T102577,2023-03-07 22:50:00,Chennai,2532.34,Electronics,Tablet,Failed
1032,T102578,2023-01-20 13:03:00,Bangalore,2485.25,Electronics,Mobile,Success
1015,T102579,2023-01-06 13:18:00,Delhi,1675.71,Electronics,Desktop,Success
1075,T102580,2023-02-24 03:00:00,Hyderabad,2049.96,Clothing,Desktop,Success
1037,T102581,2023-03-01 17:47:00,Mumbai,2249.23,Electronics,Mobile,Success
1097,T102582,2023-01-09 09:58:00,Hyderabad,2216.59,Food,Mobile,Success
1013,T102583,2023-01-26 08:29:00,Mumbai,2212.74,Electronics,Mobile,Success
1035,T102584,2023-01-01 17:23:00,Delhi,1443.96,Utilities,Mobile,Success
1096,T102585,2023-03-06 00:54:00,Delhi,1414.26,Utilities,Tablet,Success
1022,T102586,2023-01-12 07:34:00,Mumbai,2585.1,Electronics,Desktop,Success
1065,T102587,2023-02-19 20:59:00,Bangalore,2754.51,Electronics,Tablet,Success
1084,T102588,2023-02-17 05:53:00,Chennai,1259.24,Utilities,Mobile,Success
1001,T102589,2023-01-02 13:23:00,Hyderabad,1986.12,Electronics,Tablet,Failed
1090,T102590,2023-02-05 02:21:00,Hyderabad,2407.03,Travel,Tablet,Success
1072,T102591,2023-03-05 07:53:00,Hyderabad,898.11,Utilities,Desktop,Success
1064,T102592,2023-02-02 02:37:00,Delhi,1463.33,Clothing,Desktop,Success
1074,T102593,2023-02-26 19:26:00,Hyderabad,1953.9,Utilities,Desktop,Success
1066,T102594,2023-02-07 06:43:00,Chennai,1701.38,Food,Mobile,Success
1051,T102595,2023-01-15 15:25:00,Chennai,2104.57,Travel,Mobile,Success
1061,T102596,2023-02-18 13:32:00,Mumbai,2735.24,Clothing,Desktop,Failed
1022,T102597,2023-02-10 23:56:00,Delhi,1573.6,Electronics,Tablet,Success
1025,T102598,2023-01-26 00:55:00,Chennai,2025.14,Food,Desktop,Failed
1067,T102599,2023-02-05 00:06:00,Bangalore,1827.6,Food,Mobile,Success
1081,T102600,2023-01-22 09:34:00,Delhi,2068.18,Travel,Tablet,Success
1054,T102601,2023-01-28 21:51:00,Delhi,2002.9,Clothing,Mobile,Success
1005,T102602,2023-02-07 15:20:00,Chennai,3318.6,Food,Desktop,Success
1034,T102603,2023-01-15 07:40:00,Bangalore,2744.79,Clothing,Desktop,Success
1021,T102604,2023-02-12 18:08:00,Mumbai,1209.53,Clothing,Tablet,Success
1042,T102605,2023-02-07 05:17:00,Chennai,1549.93,Food,Desktop,Success
1014,T102606,2023-03-07 17:54:00,Bangalore,1611.07,Clothing,Mobile,Failed
1085,T102607,2023-01-25 21:19:00,Delhi,1382.86,Travel,Mobile,Success
1059,T102608,2023-03-02 13:51:00,Bangalore,1315.82,Food,Mobile,Success
1011,T102609,2023-02-07 14:22:00,Delhi,1910.82,Travel,Tablet,Success
1048,T102610,2023-01-18 00:01:00,Chennai,1630.16,Travel,Mobile,Success
1041,T102611,2023-02-14 07:58:00,Chennai,1554.6,Clothing,Desktop,Success
1037,T102612,2023-01-27 03:11:00,Hyderabad,3010.24,Clothing,Tablet,Success
1081,T102613,2023-01-05 03:09:00,Hyderabad,1664.56,Food,Mobile,Success
1044,T102614,2023-01-26 08:20:00,Hyderabad,1778.42,Electronics,Mobile,Success
1034,T102615,2023-01-15 18:22:00,Chennai,2370.73,Food,Desktop,Success
1029,T102616,2023-03-03 12:25:00,Mumbai,1776.74,Travel,Desktop,Success
1087,T102617,2023-02-25 19:01:00,Chennai,1417.16,Clothing,Tablet,Success
1029,T102618,2023-02-05 13:31:00,Bangalore,1871.03,Travel,Mobile,Success
1077,T102619,2023-02-03 05:34:00,Chennai,3004.37,Utilities,Mobile,Success
1005,T102620,2023-03-07 01:58:00,Chennai,1759.28,Utilities,Desktop,Success
1066,T102621,2023-03-02 09:55:00,Delhi,1544.12,Travel,Tablet,Success
1079,T102622,2023-02-27 07:19:00,Delhi,2210.12,Electronics,Desktop,Success
1006,T102623,2023-01-05 18:38:00,Delhi,1847.04,Electronics,Desktop,Success
1051,T102624,2023-02-12 07:34:00,Chennai,3369.5,Food,Tablet,Success
1013,T102625,2023-01-20 05:50:00,Mumbai,1606.55,Food,Mobile,Failed
1072,T102626,2023-02-06 20:41:00,Bangalore,2866.87,Food,Mobile,Success
1014,T102627,2023-01-24 03:46:00,Bangalore,2581.69,Clothing,Mobile,Success
1020,T102628,2023-02-18 06:39:00,Mumbai,1809.33,Electronics,Tablet,Success
1034,T102629,2023-01-21 15:29:00,Mumbai,1998.24,Travel,Tablet,Success
1065,T102630,2023-01-02 18:34:00,Bangalore,1485.06,Utilities,Tablet,Success
1090,T102631,2023-02-14 04:22:00,Hyderabad,1730.78,Electronics,Tablet,Success
1001,T102632,2023-01-09 22:19:00,Delhi,1805.78,Electronics,Tablet,Success
1034,T102633,2023-02-02 02:46:00,Delhi,2078.93,Electronics,Desktop,Success
1081,T102634,2023-02-09 22:47:00,Bangalore,1293.66,Food,Mobile,Success
1077,T102635,2023-02-20 13:21:00,Mumbai,2155.74,Clothing,Tablet,Failed
1019,T102636,2023-02-23 22:02:00,Hyderabad,1927.07,Travel,Mobile,Success
1081,T102637,2023-01-03 15:17:00,Bangalore,2199.05,Food,Tablet,Success
1009,T102638,2023-02-28 22:56:00,Delhi,2273.65,Clothing,Mobile,Success
1024,T102639,2023-01-01 08:26:00,Chennai,1887.03,Electronics,Desktop,Success
1065,T102640,2023-01-07 03:16:00,Mumbai,2244.1,Clothing,Mobile,Success
1024,T102641,2023-02-12 11:05:00,Chennai,1956.41,Food,Mobile,Success
1053,T102642,2023-02-17 08:12:00,Bangalore,2371.74,Electronics,Tablet,Failed
1032,T102643,2023-02-26 20:40:00,Delhi,2158.06,Food,Mobile,Failed
1035,T102644,2023-01-20 20:42:00,Hyderabad,2090.52,Travel,Desktop,Success
1094,T102645,2023-03-05 00:08:00,Chennai,1948.78,Electronics,Desktop,Success
1013,T102646,2023-01-04 14:53:00,Hyderabad,2647.91,Clothing,Desktop,Success
1064,T102647,2023-02-03 02:54:00,Delhi,2202.59,Food,Tablet,Success
1079,T102648,2023-02-23 21:34:00,Chennai,1339.27,Utilities,Tablet,Success
1053,T102649,2023-01-25 01:28:00,Hyderabad,1764.02,Clothing,Tablet,Success
1051,T102650,2023-03-09 08:33:00,Hyderabad,1885.71,Clothing,Tablet,Success
1002,T102651,2023-02-26 10:01:00,Chennai,1999.44,Electronics,Tablet,Success
1098,T102652,2023-03-09 02:52:00,Delhi,2088.35,Clothing,Desktop,Success
1040,T102653,2023-03-04 13:05:00,Hyderabad,1527.89,Food,Mobile,Success
1005,T102654,2023-02-22 10:26:00,Bangalore,1966.0,Utilities,Desktop,Success
1024,T102655,2023-03-06 20:49:00,Chennai,1842.94,Travel,Tablet,Failed
1012,T102656,2023-01-02 17:37:00,Mumbai,2542.37,Utilities,Desktop,Success
1097,T102657,2023-02-25 09:03:00,Mumbai,1502.46,Food,Mobile,Success
1007,T102658,2023-01-04 13:24:00,Delhi,1991.31,Electronics,Tablet,Success
1020,T102659,2023-03-02 19:59:00,Bangalore,1657.31,Food,Desktop,Success
1097,T102660,2023-02-11 04:43:00,Hyderabad,2931.5,Clothing,Desktop,Success
1067,T102661,2023-02-16 15:33:00,Mumbai,2628.31,Electronics,Mobile,Success
1024,T102662,2023-01-28 21:43:00,Delhi,1178.82,Travel,Tablet,Success
1078,T102663,2023-02-08 15:20:00,Bangalore,1601.89,Travel,Tablet,Success
1067,T102664,2023-02-18 13:36:00,Bangalore,2435.46,Food,Mobile,Failed
1044,T102665,2023-01-12 02:25:00,Delhi,2228.64,Clothing,Mobile,Success
1059,T102666,2023-03-09 07:17:00,Delhi,2212.97,Travel,Mobile,Failed
1011,T102667,2023-01-19 21:29:00,Hyderabad,2095.43,Utilities,Mobile,Failed
1031,T102668,2023-02-22 12:50:00,Delhi,2475.6,Electronics,Tablet,Success
1095,T102669,2023-01-14 19:34:00,Hyderabad,2390.49,Utilities,Tablet,Failed
1091,T102670,2023-01-04 05:01:00,Hyderabad,1854.72,Travel,Desktop,Success
1012,T102671,2023-02-09 08:37:00,Chennai,1400.37,Travel,Desktop,Success
1030,T102672,2023-01-05 13:45:00,Bangalore,1154.97,Food,Desktop,Success
1077,T102673,2023-01-18 19:27:00,Bangalore,1948.18,Food,Tablet,Failed
1019,T102674,2023-02-06 06:38:00,Bangalore,1080.05,Electronics,Tablet,Success
1017,T102675,2023-02-14 17:53:00,Chennai,2125.5,Food,Tablet,Success
1092,T102676,2023-01-09 23:03:00,Hyderabad,1845.98,Clothing,Desktop,Success
1059,T102677,2023-02-23 18:22:00,Hyderabad,2971.96,Electronics,Mobile,Failed
1062,T102678,2023-03-07 14:06:00,Delhi,2171.56,Clothing,Mobile,Success
1005,T102679,2023-03-04 02:44:00,Chennai,1985.39,Food,Mobile,Success
1031,T102680,2023-01-14 13:33:00,Delhi,1191.92,Electronics,Mobile,Success
1092,T102681,2023-01-17 09:16:00,Chennai,1368.84,Travel,Mobile,Success
1042,T102682,2023-01-24 13:34:00,Delhi,2340.68,Utilities,Tablet,Success
1001,T102683,2023-03-02 15:30:00,Mumbai,1843.45,Travel,Desktop,Success
1059,T102684,2023-03-04 04:02:00,Bangalore,3267.69,Clothing,Mobile,Success
1022,T102685,2023-01-03 14:33:00,Bangalore,1958.47,Travel,Mobile,Success
1082,T102686,2023-01-13 20:22:00,Hyderabad,2084.46,Travel,Mobile,Success
1030,T102687,2023-02-11 08:20:00,Mumbai,1341.55,Utilities,Tablet,Success
1004,T102688,2023-01-01 11:32:00,Bangalore,2473.72,Utilities,Mobile,Success
1082,T102689,2023-01-01 07:20:00,Hyderabad,1537.14,Travel,Desktop,Success
1033,T102690,2023-01-19 18:56:00,Mumbai,2262.21,Utilities,Tablet,Success
1009,T102691,2023-02-05 22:11:00,Bangalore,2405.9,Travel,Tablet,Success
1088,T102692,2023-01-28 22:28:00,Delhi,2047.6,Electronics,Tablet,Success
1001,T102693,2023-01-16 02:52:00,Chennai,2878.49,Travel,Mobile,Success
1010,T102694,2023-02-18 12:03:00,Mumbai,1694.65,Food,Mobile,Success
1049,T102695,2023-01-15 14:43:00,Hyderabad,2837.77,Utilities,Mobile,Success
1030,T102696,2023-03-02 17:30:00,Mumbai,1364.53,Utilities,Mobile,Success
1055,T102697,2023-01-31 13:14:00,Hyderabad,2399.51,Clothing,Desktop,Success
1078,T102698,2023-02-02 10:15:00,Mumbai,1928.79,Clothing,Tablet,Failed
1072,T102699,2023-02-04 05:41:00,Hyderabad,1645.93,Food,Mobile,Success
1086,T102700,2023-02-18 16:42:00,Bangalore,1169.36,Utilities,Desktop,Success
1082,T102701,2023-01-22 05:10:00,Delhi,1869.67,Utilities,Tablet,Success
1008,T102702,2023-02-08 03:12:00,Bangalore,1838.09,Clothing,Tablet,Success
1098,T102703,2023-03-09 18:56:00,Delhi,2086.45,Clothing,Tablet,Success
1020,T102704,2023-02-28 01:23:00,Bangalore,2362.41,Travel,Mobile,Success
1072,T102705,2023-01-30 15:32:00,Bangalore,1595.77,Utilities,Tablet,Success
1027,T102706,2023-01-30 22:30:00,Mumbai,2879.13,Utilities,Mobile,Success
1061,T102707,2023-02-03 10:30:00,Chennai,1730.73,Travel,Desktop,Success
1006,T102708,2023-01-18 00:14:00,Hyderabad,2301.1,Utilities,Tablet,Success
1079,T102709,2023-02-22 10:55:00,Hyderabad,2045.08,Food,Desktop,Success
1015,T102710,2023-01-04 13:59:00,Hyderabad,1900.65,Clothing,Mobile,Failed
1096,T102711,2023-02-09 16:00:00,Delhi,2020.03,Clothing,Mobile,Success
1003,T102712,2023-02-02 08:28:00,Hyderabad,1529.86,Clothing,Mobile,Success
1003,T102713,2023-01-24 12:52:00,Hyderabad,1806.22,Electronics,Tablet,Success
1039,T102714,2023-01-21 22:29:00,Mumbai,1330.12,Food,Tablet,Failed
1016,T102715,2023-02-15 04:53:00,Bangalore,1725.36,Food,Desktop,Success
1051,T102716,2023-01-20 16:54:00,Hyderabad,1766.67,Travel,Mobile,Success
1092,T102717,2023-01-24 01:28:00,Chennai,2422.61,Electronics,Desktop,Success
1051,T102718,2023-03-04 00:18:00,Hyderabad,1834.04,Utilities,Mobile,Success
1035,T102719,2023-02-05 19:04:00,Delhi,1775.96,Food,Mobile,Success
1037,T102720,2023-02-07 13:26:00,Delhi,2110.02,Electronics,Desktop,Success
1049,T102721,2023-03-01 06:40:00,Delhi,2090.43,Electronics,Mobile,Success
1062,T102722,2023-01-24 08:20:00,Hyderabad,1704.48,Food,Desktop,Success
1062,T102723,2023-02-08 08:08:00,Mumbai,2197.11,Travel,Tablet,Success
1061,T102724,2023-02-10 03:09:00,Chennai,1910.68,Electronics,Desktop,Failed
1098,T102725,2023-03-08 12:54:00,Hyderabad,1703.67,Clothing,Desktop,Success
1006,T102726,2023-01-15 09:07:00,Mumbai,1752.26,Electronics,Mobile,Success
1026,T102727,2023-01-11 06:30:00,Mumbai,2474.68,Utilities,Desktop,Success
1091,T102728,2023-03-05 09:56:00,Hyderabad,1767.29,Food,Tablet,Success
1085,T102729,2023-02-23 21:33:00,Hyderabad,2130.56,Utilities,Tablet,Success
1013,T102730,2023-01-15 19:08:00,Mumbai,1358.8,Travel,Tablet,Success
1070,T102731,2023-01-17 15:42:00,Mumbai,2557.65,Clothing,Tablet,Success
1085,T102732,2023-02-11 05:00:00,Mumbai,1708.5,Food,Desktop,Success
1004,T102733,2023-01-08 19:06:00,Hyderabad,2200.14,Electronics,Tablet,Success
1054,T102734,2023-01-23 09:30:00,Mumbai,1874.22,Clothing,Desktop,Success
1001,T102735,2023-01-27 08:07:00,Delhi,2194.42,Electronics,Desktop,Success
1061,T102736,2023-01-25 20:16:00,Hyderabad,2221.72,Travel,Mobile,Success
1090,T102737,2023-01-16 16:51:00,Delhi,1927.67,Food,Desktop,Success
1020,T102738,2023-01-16 03:33:00,Bangalore,1067.02,Travel,Desktop,Success
1078,T102739,2023-02-04 14:07:00,Hyderabad,2545.51,Travel,Mobile,Success
1020,T102740,2023-01-08 23:48:00,Bangalore,1930.05,Travel,Tablet,Success
1009,T102741,2023-02-26 03:20:00,Mumbai,2184.0,Travel,Tablet,Success
1086,T102742,2023-01-05 07:15:00,Mumbai,2345.86,Electronics,Desktop,Success
1057,T102743,2023-02-10 04:26:00,Chennai,1771.41,Utilities,Mobile,Success
1038,T102744,2023-01-19 08:59:00,Mumbai,2258.57,Electronics,Desktop,Success
1004,T102745,2023-01-18 17:30:00,Bangalore,1626.2,Clothing,Desktop,Success
1064,T102746,2023-01-31 21:51:00,Mumbai,2193.77,Travel,Tablet,Success
1012,T102747,2023-03-03 11:59:00,Hyderabad,2009.85,Clothing,Mobile,Failed
1084,T102748,2023-01-08 20:44:00,Mumbai,1788.75,Electronics,Desktop,Success
1089,T102749,2023-03-06 05:31:00,Chennai,2023.5,Travel,Tablet,Success
1084,T102750,2023-03-10 03:27:00,Mumbai,1472.4,Electronics,Desktop,Success
1052,T102751,2023-02-01 18:41:00,Bangalore,2154.52,Travel,Tablet,Success
1081,T102752,2023-01-18 05:24:00,Bangalore,2206.41,Electronics,Mobile,Success
1044,T102753,2023-02-09 17:57:00,Mumbai,2172.82,Food,Desktop,Success
1031,T102754,2023-01-28 10:14:00,Bangalore,2751.09,Utilities,Mobile,Success
1035,T102755,2023-01-24 03:35:00,Bangalore,1952.51,Utilities,Tablet,Success
1080,T102756,2023-02-24 04:22:00,Chennai,1986.94,Travel,Mobile,Success
1098,T102757,2023-02-23 11:08:00,Hyderabad,1414.87,Food,Mobile,Success
1059,T102758,2023-02-14 15:44:00,Chennai,2786.23,Clothing,Mobile,Success
1010,T102759,2023-01-08 13:29:00,Delhi,1250.93,Food,Desktop,Success
1062,T102760,2023-01-17 16:47:00,Chennai,2114.28,Travel,Tablet,Success
1020,T102761,2023-01-17 07:14:00,Mumbai,1692.61,Food,Mobile,Success
1051,T102762,2023-01-21 15:18:00,Hyderabad,2031.16,Clothing,Desktop,Success
1054,T102763,2023-02-10 22:45:00,Mumbai,1345.97,Travel,Tablet,Success
1025,T102764,2023-02-17 01:29:00,Delhi,2445.83,Utilities,Tablet,Success
1067,T102765,2023-01-14 04:33:00,Hyderabad,1522.41,Food,Tablet,Success
1033,T102766,2023-01-20 07:28:00,Bangalore,2583.13,Utilities,Mobile,Success
1051,T102767,2023-02-12 15:55:00,Chennai,1536.19,Utilities,Mobile,Success
1081,T102768,2023-01-20 08:49:00,Mumbai,2487.61,Electronics,Mobile,Success
1098,T102769,2023-02-05 17:07:00,Delhi,1584.52,Clothing,Tablet,Success
1092,T102770,2023-02-21 09:58:00,Bangalore,1692.7,Food,Tablet,Success
1051,T102771,2023-02-17 04:28:00,Chennai,1999.08,Utilities,Mobile,Success
1028,T102772,2023-01-19 22:33:00,Bangalore,1576.04,Utilities,Mobile,Success
1037,T102773,2023-01-17 13:17:00,Chennai,1561.31,Clothing,Tablet,Success
1041,T102774,2023-01-26 18:01:00,Hyderabad,1581.83,Utilities,Tablet,Success
1020,T102775,2023-01-11 12:21:00,Bangalore,2159.43,Utilities,Desktop,Success
1041,T102776,2023-02-15 00:35:00,Bangalore,1999.78,Utilities,Desktop,Success
1012,T102777,2023-02-19 13:04:00,Bangalore,2026.32,Utilities,Mobile,Failed
1063,T102778,2023-03-05 02:18:00,Hyderabad,1837.68,Electronics,Tablet,Success
1016,T102779,2023-03-07 19:10:00,Delhi,2274.35,Electronics,Tablet,Success
1008,T102780,2023-02-06 14:09:00,Chennai,2525.03,Travel,Desktop,Success
1040,T102781,2023-01-21 23:22:00,Bangalore,2287.81,Food,Tablet,Success
1000,T102782,2023-02-11 04:05:00,Hyderabad,1895.51,Clothing,Mobile,Success
1001,T102783,2023-02-04 12:57:00,Delhi,1389.61,Travel,Desktop,Success
1059,T102784,2023-01-04 21:07:00,Chennai,1011.46,Electronics,Tablet,Success
1047,T102785,2023-02-07 03:12:00,Hyderabad,1967.57,Electronics,Tablet,Success
1028,T102786,2023-01-12 10:03:00,Chennai,1003.4,Electronics,Mobile,Success
1096,T102787,2023-02-15 08:26:00,Bangalore,1900.35,Travel,Tablet,Success
1009,T102788,2023-03-10 01:30:00,Delhi,2701.31,Electronics,Desktop,Success
1057,T102789,2023-02-07 17:52:00,Hyderabad,1423.26,Travel,Desktop,Success
1059,T102790,2023-01-04 02:36:00,Delhi,1356.95,Electronics,Tablet,Success
1020,T102791,2023-01-09 23:35:00,Bangalore,2318.47,Utilities,Tablet,Failed
1027,T102792,2023-03-06 23:45:00,Delhi,597.13,Utilities,Tablet,Success
1074,T102793,2023-01-30 12:01:00,Delhi,2190.9,Food,Tablet,Success
1033,T102794,2023-02-21 22:53:00,Mumbai,2734.25,Electronics,Desktop,Success
1007,T102795,2023-02-13 03:49:00,Delhi,1563.76,Food,Mobile,Success
1058,T102796,2023-01-29 19:45:00,Chennai,1477.88,Travel,Desktop,Success
1085,T102797,2023-02-04 03:52:00,Hyderabad,2295.01,Food,Tablet,Success
1071,T102798,2023-02-18 02:09:00,Mumbai,1414.63,Electronics,Tablet,Success
1048,T102799,2023-02-25 20:24:00,Hyderabad,2405.41,Travel,Desktop,Success
1078,T102800,2023-01-01 02:28:00,Hyderabad,1455.35,Travel,Desktop,Success
1016,T102801,2023-03-09 02:18:00,Bangalore,2884.2,Utilities,Tablet,Success
1059,T102802,2023-01-19 13:30:00,Bangalore,2331.15,Travel,Desktop,Failed
1086,T102803,2023-01-07 19:46:00,Mumbai,2019.02,Travel,Tablet,Success
1087,T102804,2023-01-04 10:57:00,Bangalore,2855.38,Food,Desktop,Success
1044,T102805,2023-01-21 16:49:00,Bangalore,2515.77,Travel,Tablet,Success
1082,T102806,2023-01-28 20:46:00,Bangalore,2184.31,Clothing,Desktop,Success
1068,T102807,2023-01-30 14:04:00,Hyderabad,1068.39,Utilities,Tablet,Success
1031,T102808,2023-02-17 11:43:00,Mumbai,1649.25,Utilities,Mobile,Success
1043,T102809,2023-01-02 03:17:00,Hyderabad,2542.7,Travel,Mobile,Success
1064,T102810,2023-02-20 23:32:00,Chennai,1349.94,Food,Desktop,Success
1086,T102811,2023-02-21 04:27:00,Hyderabad,1617.14,Utilities,Mobile,Success
1007,T102812,2023-01-15 10:50:00,Chennai,1488.95,Utilities,Tablet,Success
1076,T102813,2023-01-31 22:17:00,Delhi,2201.18,Clothing,Desktop,Success
1071,T102814,2023-02-19 16:28:00,Delhi,2481.81,Travel,Desktop,Success
1086,T102815,2023-01-02 03:47:00,Chennai,2482.3,Utilities,Tablet,Failed
1042,T102816,2023-01-03 12:15:00,Chennai,1573.59,Utilities,Tablet,Success
1000,T102817,2023-01-16 14:04:00,Hyderabad,2194.33,Utilities,Tablet,Failed
1050,T102818,2023-02-01 00:09:00,Chennai,1550.06,Utilities,Desktop,Success
1023,T102819,2023-02-07 14:02:00,Mumbai,1894.73,Food,Tablet,Failed
1098,T102820,2023-02-28 04:34:00,Delhi,2260.08,Electronics,Mobile,Success
1023,T102821,2023-02-18 09:32:00,Delhi,2530.69,Clothing,Desktop,Success
1016,T102822,2023-01-28 10:49:00,Chennai,925.3,Food,Tablet,Success
1004,T102823,2023-02-23 22:53:00,Bangalore,2049.32,Clothing,Desktop,Success
1019,T102824,2023-01-28 08:55:00,Bangalore,2703.65,Utilities,Mobile,Success
1020,T102825,2023-03-05 16:15:00,Chennai,2116.11,Clothing,Mobile,Success
1057,T102826,2023-01-28 07:19:00,Mumbai,2041.31,Travel,Tablet,Success
1030,T102827,2023-03-05 16:27:00,Bangalore,1718.5,Travel,Desktop,Success
1099,T102828,2023-02-12 12:49:00,Chennai,2690.38,Electronics,Tablet,Success
1010,T102829,2023-02-25 11:44:00,Mumbai,1741.61,Electronics,Desktop,Success
1051,T102830,2023-03-04 22:26:00,Mumbai,1949.93,Clothing,Tablet,Success
1014,T102831,2023-01-09 04:33:00,Hyderabad,1764.89,Food,Tablet,Success
1082,T102832,2023-01-08 18:27:00,Mumbai,2054.1,Food,Desktop,Success
1006,T102833,2023-01-20 23:25:00,Bangalore,2712.83,Utilities,Desktop,Success
1027,T102834,2023-02-04 13:50:00,Bangalore,1546.95,Food,Mobile,Success
1050,T102835,2023-02-17 09:36:00,Chennai,2056.28,Electronics,Mobile,Success
1057,T102836,2023-01-20 19:04:00,Chennai,2195.53,Food,Desktop,Success
1004,T102837,2023-02-04 13:27:00,Mumbai,1593.83,Utilities,Mobile,Success
1004,T102838,2023-01-21 20:46:00,Delhi,1970.49,Travel,Mobile,Success
1093,T102839,2023-02-23 11:49:00,Hyderabad,2925.67,Food,Desktop,Success
1095,T102840,2023-01-27 03:42:00,Delhi,1115.76,Food,Desktop,Success
1007,T102841,2023-01-14 08:32:00,Mumbai,1789.4,Electronics,Desktop,Success
1063,T102842,2023-01-10 07:01:00,Mumbai,2125.28,Clothing,Tablet,Success
1009,T102843,2023-01-09 11:23:00,Delhi,1812.03,Travel,Desktop,Success
1037,T102844,2023-01-05 13:58:00,Hyderabad,3443.12,Clothing,Desktop,Success
1095,T102845,2023-01-12 21:06:00,Delhi,2274.35,Utilities,Desktop,Success
1091,T102846,2023-01-28 14:59:00,Chennai,1477.82,Utilities,Mobile,Success
1080,T102847,2023-01-14 13:14:00,Bangalore,831.62,Clothing,Desktop,Success
